Date,Open,High,Low,Close,Adj Close,Volume
1973-07-05,17.835802,17.985182,17.716299,17.925430,4.216067,615885
1973-07-06,17.925430,18.044933,17.850740,17.940369,4.219579,492038
1973-07-09,17.940369,18.254063,17.880617,18.254063,4.293362,711280
1973-07-10,18.418381,18.761950,18.418381,18.761950,4.412816,1171520
1973-07-11,18.821701,19.120459,18.821701,19.120459,4.497139,1035958
1973-07-12,19.060707,19.060707,18.747011,18.747011,4.409305,731363
1973-07-13,18.747011,18.911329,18.522945,18.522945,4.356602,328026
1973-07-16,18.522945,19.060707,18.373566,19.060707,4.483087,741405
1973-07-17,19.060707,19.090584,18.470661,18.522945,4.356602,657725
1973-07-18,18.522945,18.881453,18.403442,18.776888,4.416333,843494
1973-07-19,18.776888,19.075645,18.672323,18.821701,4.426869,843494
1973-07-20,18.821701,19.030832,18.702200,18.821701,4.426869,515469
1973-07-23,18.821701,18.911329,18.552820,18.687262,4.395249,507101
1973-07-24,18.687262,18.732075,18.463194,18.627510,4.381193,701238
1973-07-25,18.761950,19.269836,18.761950,19.060707,4.483087,1367331
1973-07-26,19.060707,19.254900,18.866514,19.045771,4.479572,671114
1973-07-27,19.045771,19.165272,18.941204,19.000956,4.469030,600822
1973-07-30,19.000956,19.165272,18.896391,19.165272,4.507676,458566
1973-07-31,19.165272,19.329590,18.791826,18.791826,4.419843,699565
1973-08-01,18.791826,18.806765,18.582697,18.612572,4.377683,599149
1973-08-02,18.612572,18.761950,18.537882,18.702200,4.398766,533878
1973-08-03,18.642447,18.642447,18.537882,18.612572,4.377683,237651
1973-08-06,18.612572,18.687262,18.418381,18.582697,4.370658,523837
1973-08-07,18.567759,18.567759,18.403442,18.403442,4.328496,560656
1973-08-08,18.283939,18.283939,18.164436,18.164436,4.287871,622579
1973-08-09,18.164436,18.328753,18.119621,18.134560,4.280819,625926
1973-08-10,18.134560,18.254063,17.962774,18.000120,4.249084,558982
1973-08-13,18.000120,18.044933,17.955305,18.015057,4.252612,369866
1973-08-14,18.015057,18.134560,17.865679,17.910492,4.227927,801654
1973-08-15,17.910492,18.134560,17.835802,18.074808,4.266716,754794
1973-08-16,18.074808,18.209249,17.940369,17.955305,4.238506,388275
1973-08-17,17.955305,18.044933,17.880617,17.955305,4.238506,349782
1973-08-20,17.955305,18.000120,17.805927,17.910492,4.227927,341414
1973-08-21,17.910492,17.970243,17.790989,17.790989,4.199718,682829
1973-08-22,17.790989,17.925430,17.761114,17.790989,4.199718,478650
1973-08-23,17.805927,17.940369,17.805927,17.880617,4.220873,458566
1973-08-24,17.880617,17.910492,17.820866,17.820866,4.206769,564003
1973-08-27,17.820866,18.194311,17.820866,18.194311,4.294925,476976
1973-08-28,18.194311,18.313814,18.119621,18.164436,4.287871,763162
1973-08-29,18.164436,18.224188,18.074808,18.179375,4.291399,466934
1973-08-30,18.179375,18.179375,18.089746,18.119621,4.277294,468608
1973-08-31,18.104685,18.104685,17.865679,17.985182,4.245559,436810
1973-09-04,17.955305,17.955305,17.731237,17.738707,4.187379,714627
1973-09-05,17.738707,17.805927,17.656549,17.790989,4.199718,674461
1973-09-06,17.790989,17.850740,17.776052,17.820866,4.206769,525510
1973-09-07,17.820866,17.820866,17.686424,17.693893,4.176796,617558
1973-09-10,17.686424,17.686424,17.522108,17.522108,4.136245,584086
1973-09-11,17.417543,17.417543,17.044098,17.088909,4.033986,1194950
1973-09-12,17.103848,17.477295,17.103848,17.357792,4.097459,781571
1973-09-13,17.357792,17.566921,17.357792,17.462357,4.122143,532205
1973-09-14,17.462357,17.805927,17.357792,17.805927,4.203243,533878
1973-09-17,17.036629,17.036629,16.177702,16.252390,3.836520,2761440
1973-09-18,15.595124,15.595124,15.102175,15.505497,3.660207,4860134
1973-09-19,15.893881,16.177702,15.893881,16.177702,3.818887,2276096
1973-09-20,16.177702,16.237452,15.893881,16.058199,3.790677,1616698
1973-09-21,15.804254,15.804254,15.415870,15.535373,3.667259,1658538
1973-09-24,15.535373,15.580186,14.967734,15.027486,3.547369,1688662
1973-09-25,15.117113,15.595124,15.117113,15.505497,3.660207,1307082
1973-09-26,15.565249,15.983509,15.565249,15.565249,3.674313,1081146
1973-09-27,15.565249,15.804254,15.475621,15.535373,3.667259,860230
1973-09-28,15.535373,15.595124,15.356119,15.415870,3.639052,682829
1973-10-01,15.400932,15.400932,15.236616,15.400932,3.635524,659398
1973-10-02,15.385994,15.385994,15.146989,15.266491,3.603789,794960
1973-10-03,15.176864,15.176864,14.773542,14.848231,3.505055,2466886
1973-10-04,14.848231,15.027486,14.639101,15.027486,3.547369,1792426
1973-10-05,15.087237,15.654876,15.087237,15.505497,3.660207,1173194
1973-10-08,15.505497,15.744503,15.236616,15.639938,3.691942,833453
1973-10-09,15.639938,15.639938,15.639938,15.639938,3.691942,0
1973-10-10,16.162764,16.999283,16.162764,16.371893,3.864728,2455171
1973-10-11,16.581022,16.954470,16.581022,16.790154,3.963461,1385741
1973-10-12,16.790154,16.999283,16.790154,16.849903,3.977569,870272
1973-10-15,16.745338,16.745338,16.610899,16.685589,3.938778,662746
1973-10-16,16.685589,16.849903,16.491396,16.842436,3.975804,679482
1973-10-17,16.842436,17.029160,16.805092,16.924595,3.995197,846842
1973-10-18,16.924595,17.477295,16.924595,17.178537,4.055145,1051021
1973-10-19,17.268164,17.626673,17.268164,17.417543,4.111562,763162
1973-10-22,17.223351,17.223351,16.730402,16.730402,3.949358,697891
1973-10-23,16.730402,17.312979,16.446583,17.088909,4.033986,746426
1973-10-24,17.088909,17.253227,16.954470,17.178537,4.055145,411706
1973-10-25,17.178537,17.417543,17.059034,17.268164,4.076301,861904
1973-10-26,17.268164,17.432482,16.909657,17.059034,4.026934,1019222
1973-10-29,17.059034,17.253227,16.969406,17.029160,4.019880,664419
1973-10-30,17.014221,17.014221,16.640774,16.640774,3.928199,858557
1973-10-31,16.640774,16.834967,16.566086,16.745338,3.952882,773203
1973-11-01,16.745338,17.014221,16.640774,16.805092,3.966990,515469
1973-11-02,16.805092,17.029160,16.730402,16.745338,3.952882,610864
1973-11-05,16.670650,16.670650,16.431644,16.536209,3.903515,674461
1973-11-06,16.536209,16.775215,16.491396,16.491396,3.892936,555635
1973-11-07,16.491396,16.700525,16.461519,16.536209,3.903515,408358
1973-11-08,16.849903,17.073973,16.849903,16.864841,3.997270,969014
1973-11-09,16.849903,16.849903,16.625837,16.633305,3.942393,565677
1973-11-12,16.633305,17.014221,16.506334,16.984344,4.025594,743078
1973-11-13,17.148663,17.327915,17.148663,17.312979,4.103487,1047674
1973-11-14,17.312979,17.327915,16.954470,17.148663,4.064537,861904
1973-11-15,17.088909,17.088909,16.461519,16.730402,3.965405,1133027
1973-11-16,16.745338,17.223351,16.745338,16.999283,4.029133,871946
1973-11-19,16.999283,17.006752,16.439114,16.491396,3.908754,699565
1973-11-20,16.416706,16.416706,15.961102,16.252390,3.852108,1059389
1973-11-21,16.252390,16.595961,16.132887,16.536209,3.919376,887008
1973-11-23,16.506334,16.506334,16.252390,16.282267,3.859189,446851
1973-11-26,16.103010,16.103010,15.893881,15.893881,3.767134,820064
1973-11-27,15.893881,16.028322,15.744503,15.744503,3.731731,825085
1973-11-28,15.804254,16.177702,15.804254,16.088074,3.813163,696218
1973-11-29,16.088074,16.192638,15.849068,15.893881,3.767134,734710
1973-11-30,15.893881,16.013384,15.714627,15.834130,3.752970,545594
1973-12-03,15.819192,15.819192,15.266491,15.445746,3.660920,1051021
1973-12-04,15.445746,15.565249,15.251554,15.251554,3.614892,940563
1973-12-05,15.251554,15.400932,15.117113,15.132051,3.586568,910438
1973-12-06,15.132051,15.580186,15.124582,15.580186,3.692785,776550
1973-12-07,15.580186,15.953633,15.505497,15.834130,3.752970,892029
1973-12-10,15.834130,15.893881,15.595124,15.714627,3.724647,977382
1973-12-11,15.714627,15.744503,15.012548,15.027486,3.561783,1064410
1973-12-12,15.027486,15.117113,14.878107,14.975203,3.549389,912112
1973-12-13,14.975203,15.236616,14.967734,15.057361,3.568865,500406
1973-12-14,15.027486,15.027486,14.549474,14.698853,3.483891,1697030
1973-12-17,14.609226,14.609226,14.235779,14.340344,3.398920,751446
1973-12-18,14.340344,14.907983,14.265655,14.907983,3.533457,746426
1973-12-19,14.907983,15.176864,14.833293,14.982672,3.551162,793286
1973-12-20,14.982672,14.997610,14.489723,14.519598,3.441405,768182
1973-12-21,14.519598,14.579350,14.325406,14.370220,3.405999,697891
1973-12-24,14.280593,14.280593,14.049056,14.190966,3.363514,508774
1973-12-26,14.549474,14.848231,14.549474,14.848231,3.519296,716301
1973-12-27,15.027486,15.311305,15.027486,15.236616,3.611352,734710
1973-12-28,15.236616,15.236616,14.848231,14.893045,3.529919,508774
1973-12-31,14.893045,14.907983,14.639101,14.743666,3.494513,590781
1974-01-02,14.743666,14.758604,14.400096,14.504661,3.437866,846842
1974-01-03,14.504661,14.683915,14.265655,14.295531,3.388296,898723
1974-01-04,14.220841,14.220841,13.712954,13.787643,3.267917,1554774
1974-01-07,13.787643,13.787643,13.444073,13.578513,3.218353,1208339
1974-01-08,13.578513,13.787643,13.503824,13.623327,3.228973,940563
1974-01-09,13.623327,13.638265,13.459011,13.608389,3.225432,646010
1974-01-10,13.608389,14.041587,13.593451,13.683078,3.243136,853536
1974-01-11,13.862333,14.340344,13.862333,14.340344,3.398920,689523
1974-01-14,14.340344,14.683915,14.041587,14.161090,3.356432,920480
1974-01-15,14.161090,14.474785,14.131214,14.288062,3.386527,679482
1974-01-16,14.288062,14.609226,14.265655,14.564412,3.452025,711280
1974-01-17,14.773542,15.027486,14.773542,14.982672,3.551162,928848
1974-01-18,14.982672,14.997610,14.668977,14.698853,3.483891,828432
1974-01-21,14.639101,14.639101,14.235779,14.639101,3.469729,712954
1974-01-22,14.639101,14.922921,14.534536,14.922921,3.537001,518816
1974-01-23,14.922921,14.937859,14.803418,14.818356,3.512215,635968
1974-01-24,14.818356,14.833293,14.579350,14.728728,3.490973,420074
1974-01-25,14.728728,14.863169,14.639101,14.758604,3.498053,453546
1974-01-28,14.758604,14.818356,14.579350,14.601757,3.460878,510448
1974-01-29,14.594288,14.594288,14.370220,14.534536,3.444946,528858
1974-01-30,14.654039,14.848231,14.654039,14.713791,3.487433,584086
1974-01-31,14.713791,14.922921,14.646570,14.654039,3.473269,590781
1974-02-01,14.609226,14.609226,14.355282,14.415033,3.416620,513795
1974-02-04,14.385158,14.385158,14.161090,14.161090,3.356432,520490
1974-02-05,14.161090,14.310468,14.056525,14.146152,3.352894,440157
1974-02-06,14.146152,14.250717,14.071463,14.176028,3.378236,381581
1974-02-07,14.176028,14.176028,13.981836,14.116276,3.363996,421747
1974-02-08,14.116276,14.176028,13.892208,13.929553,3.319499,487018
1974-02-11,13.929553,13.951960,13.533700,13.623327,3.246526,607517
1974-02-12,13.623327,13.742830,13.533700,13.638265,3.250085,512122
1974-02-13,13.638265,13.862333,13.623327,13.698016,3.264325,620906
1974-02-14,13.698016,13.712954,13.444073,13.533700,3.225169,646010
1974-02-15,13.593451,13.951960,13.593451,13.951960,3.324839,587434
1974-02-19,13.951960,14.220841,13.787643,13.847395,3.299923,697891
1974-02-20,13.847395,14.071463,13.668141,14.071463,3.353319,560656
1974-02-21,14.086401,14.220841,14.086401,14.190966,3.381797,502080
1974-02-22,14.161090,14.161090,13.907146,14.131214,3.367557,639315
1974-02-25,14.131214,14.190966,13.974367,14.086401,3.356878,440157
1974-02-26,14.086401,14.205903,13.951960,14.205903,3.385356,510448
1974-02-27,14.205903,14.340344,14.086401,14.161090,3.374677,927174
1974-02-28,14.161090,14.220841,14.101338,14.213372,3.387138,438483
1974-03-01,14.213372,14.235779,14.071463,14.101338,3.360440,500406
1974-03-04,14.101338,14.146152,13.832457,14.146152,3.371119,543920
1974-03-05,14.235779,14.459847,14.235779,14.444909,3.442312,850189
1974-03-06,14.444909,14.609226,14.355282,14.594288,3.477911,600822
1974-03-07,14.594288,14.624163,14.235779,14.325406,3.413836,463587
1974-03-08,14.325406,14.534536,14.190966,14.370220,3.424514,582413
1974-03-11,14.370220,14.728728,14.131214,14.728728,3.509950,729690
1974-03-12,14.728728,15.027486,14.728728,14.907983,3.552666,1143069
1974-03-13,14.907983,15.176864,14.885576,14.937859,3.559786,587434
1974-03-14,14.937859,15.027486,14.758604,14.863169,3.541989,943910
1974-03-15,14.863169,14.967734,14.743666,14.893045,3.549106,537226
1974-03-18,14.893045,14.982672,14.781011,14.788480,3.524190,490365
1974-03-19,14.788480,14.788480,14.654039,14.683915,3.499269,334720
1974-03-20,14.683915,14.743666,14.646570,14.713791,3.506390,376560
1974-03-21,14.713791,14.803418,14.489723,14.519598,3.460113,649357
1974-03-22,14.519598,14.609226,14.429971,14.549474,3.467234,438483
1974-03-25,14.549474,14.803418,14.400096,14.788480,3.524190,493712
1974-03-26,14.818356,14.982672,14.818356,14.937859,3.559786,714627
1974-03-27,14.878107,14.878107,14.579350,14.579350,3.474353,630947
1974-03-28,14.489723,14.489723,14.280593,14.325406,3.413836,686176
1974-03-29,14.325406,14.355282,14.041587,14.086401,3.356878,627600
1974-04-01,14.086401,14.131214,13.653203,13.727892,3.271443,784918
1974-04-02,13.839926,14.056525,13.839926,13.981836,3.331959,528858
1974-04-03,14.041587,14.310468,14.041587,14.295531,3.406716,502080
1974-04-04,14.295531,14.489723,14.250717,14.347813,3.419172,609190
1974-04-05,14.131214,14.131214,13.937022,13.951960,3.324839,523837
1974-04-08,13.951960,13.951960,13.757768,13.787643,3.285681,450198
1974-04-09,13.787643,14.041587,13.780174,13.922084,3.317722,448525
1974-04-10,13.922084,14.011711,13.742830,13.757768,3.278562,654378
1974-04-11,13.757768,13.862333,13.712954,13.712954,3.267883,602496
1974-04-15,13.712954,13.951960,13.698016,13.772706,3.282123,517142
1974-04-16,13.817519,14.011711,13.817519,13.996773,3.335520,507101
1974-04-17,13.996773,14.071463,13.817519,13.996773,3.335520,579066
1974-04-18,13.996773,14.161090,13.981836,14.041587,3.346197,349782
1974-04-19,13.966898,13.966898,13.817519,13.839926,3.298142,488691
1974-04-22,13.839926,13.892208,13.727892,13.772706,3.282123,448525
1974-04-23,13.765237,13.765237,13.578513,13.578513,3.235848,497059
1974-04-24,13.578513,13.608389,13.354446,13.361914,3.184231,808349
1974-04-25,13.294694,13.294694,13.070626,13.242412,3.155751,1000813
1974-04-26,13.264818,13.548638,13.264818,13.473948,3.210928,527184
1974-04-29,13.444073,13.444073,13.257349,13.414197,3.196687,627600
1974-04-30,13.414197,13.683078,13.354446,13.578513,3.235848,604170
1974-05-01,13.578513,13.847395,13.488886,13.742830,3.275004,637642
1974-05-02,13.742830,13.862333,13.623327,13.705485,3.266104,615885
1974-05-03,13.668141,13.668141,13.414197,13.518762,3.221606,391622
1974-05-06,13.414197,13.414197,13.234943,13.399259,3.193129,500406
1974-05-07,13.399259,13.653203,13.399259,13.630796,3.248304,301248
1974-05-08,13.630796,13.653203,13.473948,13.503824,3.236205,473629
1974-05-09,13.503824,13.787643,13.473948,13.772706,3.300643,661072
1974-05-10,13.772706,13.772706,13.302163,13.384321,3.207566,858557
1974-05-13,13.384321,13.384321,13.093033,13.234943,3.171768,799981
1974-05-14,13.249880,13.414197,13.249880,13.324570,3.193246,405011
1974-05-15,13.324570,13.354446,13.182660,13.287225,3.184296,399990
1974-05-16,13.287225,13.369383,13.145315,13.145315,3.150289,399990
1974-05-17,13.130378,13.130378,12.995937,13.040750,3.125230,470282
1974-05-20,13.040750,13.190129,12.995937,13.040750,3.125230,527184
1974-05-21,13.040750,13.234943,12.973530,12.995937,3.114490,548941
1974-05-22,12.995937,13.160253,12.846558,12.913779,3.094801,465261
1974-05-23,12.913779,12.951123,12.697180,12.921248,3.096590,646010
1974-05-24,12.921248,13.070626,12.846558,13.070626,3.132388,719648
1974-05-28,13.070626,13.115440,12.936185,12.966061,3.107331,518816
1974-05-29,12.966061,13.018344,12.577677,12.585146,3.016042,654378
1974-05-30,12.585146,12.831620,12.525394,12.816683,3.071532,764835
1974-05-31,12.816683,12.846558,12.667304,12.697180,3.042891,476976
1974-06-03,12.697180,13.085564,12.607553,13.085564,3.135968,634294
1974-06-04,13.085564,13.264818,13.070626,13.175191,3.157447,820064
1974-06-05,13.175191,13.294694,13.070626,13.167722,3.155658,448525
1974-06-06,13.167722,13.608389,13.115440,13.593451,3.257684,671114
1974-06-07,13.668141,13.862333,13.668141,13.698016,3.282744,1096208
1974-06-10,13.698016,13.772706,13.503824,13.757768,3.297061,558982
1974-06-11,13.683078,13.683078,13.518762,13.533700,3.243368,510448
1974-06-12,13.503824,13.503824,13.309632,13.429135,3.218305,570698
1974-06-13,13.444073,13.638265,13.444073,13.593451,3.257684,401664
1974-06-14,13.548638,13.548638,13.309632,13.309632,3.189667,525510
1974-06-17,13.264818,13.264818,13.040750,13.070626,3.132388,466934
1974-06-18,13.070626,13.115440,12.876434,12.906310,3.093011,707933
1974-06-19,12.906310,13.055688,12.906310,12.936185,3.100168,361498
1974-06-20,12.936185,13.025813,12.756931,12.771869,3.060792,396643
1974-06-21,12.771869,12.771869,12.577677,12.727055,3.050053,743078
1974-06-24,12.727055,12.891372,12.622490,12.891372,3.089429,366518
1974-06-25,12.891372,13.234943,12.891372,13.234943,3.171768,493712
1974-06-26,13.175191,13.175191,12.906310,12.921248,3.096590,515469
1974-06-27,12.846558,12.846558,12.622490,12.667304,3.035732,560656
1974-06-28,12.667304,12.786807,12.547801,12.712118,3.046471,677808
1974-07-01,12.712118,12.756931,12.637428,12.712118,3.046471,564003
1974-07-02,12.712118,12.756931,12.562739,12.637428,3.028573,558982
1974-07-03,12.637428,12.741993,12.547801,12.547801,3.007092,739731
1974-07-05,12.495519,12.495519,12.263982,12.293858,2.946234,507101
1974-07-08,12.084728,12.084728,11.838253,11.890535,2.849578,1266915
1974-07-09,11.890535,12.129541,11.875598,12.054852,2.888957,1099555
1974-07-10,12.054852,12.129541,11.771033,11.815846,2.831680,823411
1974-07-11,11.815846,11.995100,11.726219,11.875598,2.845997,1081146
1974-07-12,12.144479,12.846558,12.144479,12.846558,3.078691,1300387
1974-07-15,12.876434,13.205067,12.876434,13.085564,3.135968,1114618
1974-07-16,12.906310,12.906310,12.727055,12.771869,3.060792,724669
1974-07-17,12.771869,13.010875,12.577677,13.010875,3.118069,803328
1974-07-18,13.010875,13.234943,12.936185,12.966061,3.107331,900397
1974-07-19,12.966061,13.145315,12.966061,13.010875,3.118069,557309
1974-07-22,13.010875,13.137847,12.831620,13.137847,3.148498,615885
1974-07-23,13.205067,13.376852,13.205067,13.279756,3.182507,830106
1974-07-24,13.279756,13.309632,13.115440,13.205067,3.164609,585760
1974-07-25,13.205067,13.309632,12.771869,12.831620,3.075111,776550
1974-07-26,12.816683,12.816683,12.234106,12.323733,2.953397,818390
1974-07-29,12.159417,12.159417,12.024976,12.129541,2.906857,667766
1974-07-30,12.129541,12.398423,12.084728,12.398423,2.971295,560656
1974-07-31,12.398423,12.398423,12.047383,12.047383,2.887167,460240
1974-08-01,12.047383,12.174355,11.868129,12.054852,2.888957,948931
1974-08-02,12.054852,12.159417,11.987631,11.995100,2.874639,458566
1974-08-05,12.002569,12.361078,12.002569,12.204230,2.924756,813370
1974-08-06,12.368547,12.652366,12.368547,12.473112,2.989192,1189930
1974-08-07,12.473112,12.846558,12.413360,12.831620,3.075111,1107923
1974-08-08,12.831620,12.846558,12.368547,12.458174,3.006616,1348922
1974-08-09,12.458174,12.592615,12.308795,12.458174,3.006616,820064
1974-08-12,12.458174,12.532863,12.099665,12.129541,2.927304,835126
1974-08-13,12.129541,12.174355,11.935349,12.084728,2.916488,717974
1974-08-14,12.069790,12.069790,11.890535,11.950287,2.884043,820064
1974-08-15,11.950287,12.099665,11.860660,11.950287,2.884043,950605
1974-08-16,11.950287,12.010038,11.860660,11.860660,2.862412,677808
1974-08-19,11.756095,11.756095,11.561902,11.756095,2.837176,1034285
1974-08-20,11.756095,11.980163,11.666467,11.935349,2.880438,999139
1974-08-21,11.935349,11.950287,11.472275,11.472275,2.768681,984077
1974-08-22,11.472275,11.741157,11.293021,11.517089,2.779495,1374026
1974-08-23,11.517089,11.666467,11.293021,11.352772,2.739840,892029
1974-08-26,11.352772,11.741157,11.248207,11.561902,2.790309,1215034
1974-08-27,11.561902,11.606716,11.352772,11.472275,2.768681,880314
1974-08-28,11.472275,11.651530,11.397586,11.427462,2.757865,1069430
1974-08-29,11.427462,11.472275,11.248207,11.278083,2.721817,853536
1974-08-30,11.367710,11.561902,11.367710,11.472275,2.768681,1094534
1974-09-03,11.472275,11.502151,10.964388,10.964388,2.646109,1220054
1974-09-04,10.755258,10.755258,10.366874,10.755258,2.595639,2704538
1974-09-05,10.755258,10.964388,10.546128,10.889699,2.628084,1410845
1974-09-06,10.889699,11.083891,10.695507,10.695507,2.581218,1059389
1974-09-09,10.665631,10.665631,10.262309,10.336998,2.494696,990771
1974-09-10,10.336998,10.471439,10.172682,10.247371,2.473068,1164826
1974-09-11,10.247371,10.292185,9.866456,9.866456,2.381139,1179888
1974-09-12,9.858987,9.858987,9.276410,9.351099,2.256764,1894515
1974-09-13,9.351099,9.395913,8.992591,9.082218,2.191873,2192416
1974-09-16,9.082218,9.545292,8.992591,9.537823,2.301826,1825898
1974-09-17,9.664794,10.068117,9.664794,9.672263,2.334271,1469421
1974-09-18,9.672263,9.948614,9.440727,9.948614,2.400966,1268589
1974-09-19,10.112930,10.381812,10.112930,10.187620,2.458646,1604982
1974-09-20,10.187620,10.366874,9.948614,10.247371,2.473068,1348922
1974-09-23,10.247371,10.456501,10.053179,10.112930,2.440623,995792
1974-09-24,10.038241,10.038241,9.844049,9.963552,2.404571,786592
1974-09-25,9.963552,10.217495,9.858987,9.858987,2.379335,999139
1974-09-26,9.799235,9.799235,9.575167,9.799235,2.364915,431789
1974-09-27,9.799235,9.963552,9.560229,9.612512,2.319851,868598
1974-09-30,9.530354,9.530354,9.171845,9.500478,2.292813,1407498
1974-10-01,9.500478,9.664794,9.216659,9.575167,2.310838,2105389
1974-10-02,9.575167,9.769359,9.470602,9.530354,2.300023,1069430
1974-10-03,9.530354,9.590105,9.298817,9.425789,2.274789,938890
1974-10-04,9.425789,9.530354,9.216659,9.336162,2.253158,1241811
1974-10-07,9.515416,9.844049,9.515416,9.806704,2.366718,1019222
1974-10-08,9.806704,9.829111,9.605043,9.679732,2.336074,1456032
1974-10-09,9.679732,10.277247,9.590105,10.277247,2.480278,1457706
1974-10-10,10.478908,10.725382,10.478908,10.523721,2.539760,2480275
1974-10-11,10.523721,10.717913,10.396750,10.635755,2.566798,1604982
1974-10-14,10.635755,10.994264,10.531190,10.695507,2.581218,1482810
1974-10-15,10.695507,10.874761,10.523721,10.590942,2.555981,1121312
1974-10-16,10.590942,10.815010,10.426625,10.583473,2.554180,1141395
1974-10-17,10.583473,10.844885,10.471439,10.755258,2.595639,1109597
1974-10-18,10.904637,11.158580,10.904637,11.009202,2.656924,1522976
1974-10-21,11.009202,11.502151,10.889699,11.502151,2.775891,1179888
1974-10-22,11.502151,11.681405,11.143642,11.218332,2.707395,1685315
1974-10-23,11.083891,11.083891,10.829947,10.874761,2.624479,1159805
1974-10-24,10.829947,10.829947,10.508783,10.829947,2.613662,1435949
1974-10-25,10.829947,10.979326,10.590942,10.590942,2.555981,1014202
1974-10-28,10.590942,10.829947,10.531190,10.800072,2.606455,547267
1974-10-29,11.009202,11.457337,11.009202,11.457337,2.765076,1377373
1974-10-30,11.457337,11.771033,11.263145,11.532027,2.783102,2076938
1974-10-31,11.532027,11.606716,11.293021,11.300490,2.727222,1263568
1974-11-01,11.300490,11.561902,11.188456,11.442400,2.761470,1017549
1974-11-04,11.427462,11.427462,11.113767,11.322897,2.732630,838474
1974-11-05,11.322897,11.711281,11.322897,11.703812,2.824559,1173194
1974-11-06,11.703812,11.950287,10.949450,10.994264,2.673795,2684454
1974-11-07,11.083891,11.427462,11.083891,11.188456,2.721024,2133840
1974-11-08,11.188456,11.412524,11.158580,11.382648,2.768249,977382
1974-11-11,11.382648,11.457337,11.248207,11.352772,2.760983,518816
1974-11-12,11.345304,11.345304,11.039077,11.054015,2.688326,1040979
1974-11-13,11.054015,11.128705,10.934512,11.039077,2.684695,1261894
1974-11-14,11.039077,11.218332,10.874761,10.882230,2.646547,1037632
1974-11-15,10.882230,10.994264,10.755258,10.770196,2.619303,545594
1974-11-18,10.605880,10.605880,10.381812,10.389281,2.526664,1210013
1974-11-19,10.389281,10.441563,10.097992,10.127868,2.463089,1512934
1974-11-20,10.127868,10.269778,10.008365,10.068117,2.448557,892029
1974-11-21,10.068117,10.336998,9.963552,10.247371,2.492152,1092861
1974-11-22,10.247371,10.471439,10.187620,10.187620,2.477619,1062736
1974-11-25,10.187620,10.426625,10.068117,10.396750,2.528479,753120
1974-11-26,10.396750,10.650693,10.307122,10.576004,2.572075,856883
1974-11-27,10.576004,10.844885,10.576004,10.650693,2.590238,1039306
1974-11-29,10.650693,10.680569,10.546128,10.590942,2.575705,488691
1974-12-02,10.486377,10.486377,10.187620,10.202557,2.481254,647683
1974-12-03,10.187620,10.187620,10.038241,10.045710,2.443107,1318797
1974-12-04,10.045710,10.322060,9.926207,10.142806,2.466722,912112
1974-12-05,10.142806,10.247371,9.926207,9.933676,2.415862,783245
1974-12-06,9.903800,9.903800,9.709608,9.829111,2.390431,1124659
1974-12-09,9.829111,10.068117,9.709608,10.068117,2.448557,1071104
1974-12-10,10.172682,10.396750,10.172682,10.277247,2.499418,1166499
1974-12-11,10.277247,10.493846,10.224964,10.262309,2.495785,1738870
1974-12-12,10.262309,10.336998,10.105461,10.127868,2.463089,1052694
1974-12-13,10.127868,10.187620,9.881393,9.993427,2.430393,942237
1974-12-16,9.993427,10.053179,9.858987,9.873924,2.401329,873619
1974-12-17,9.873924,10.254840,9.858987,10.254840,2.493968,1216707
1974-12-18,10.254840,10.351936,10.142806,10.157744,2.470354,1091187
1974-12-19,10.157744,10.217495,10.038241,10.097992,2.455822,1206666
1974-12-20,10.097992,10.157744,10.038241,10.127868,2.463089,868598
1974-12-23,10.127868,10.157744,9.858987,9.903800,2.408596,1206666
1974-12-24,9.918738,10.008365,9.918738,10.000896,2.432209,692870
1974-12-26,10.000896,10.083054,9.829111,9.858987,2.397696,707933
1974-12-27,9.858987,9.918738,9.664794,9.694670,2.357735,866925
1974-12-30,9.694670,9.814173,9.567698,9.814173,2.386797,1092861
1974-12-31,9.918738,10.090523,9.918738,10.038241,2.441291,818390
1975-01-02,10.053179,10.239902,10.053179,10.090523,2.454005,754794
1975-01-03,10.090523,10.232433,9.963552,10.008365,2.434025,1305408
1975-01-06,10.008365,10.172682,9.888862,9.956083,2.421311,887008
1975-01-07,9.948614,9.948614,9.769359,9.903800,2.408596,820064
1975-01-08,9.903800,9.985958,9.754422,9.754422,2.372267,982403
1975-01-09,9.754422,10.068117,9.717077,10.068117,2.448557,948931
1975-01-10,10.135337,10.336998,10.135337,10.232433,2.488519,2063549
1975-01-13,10.232433,10.307122,10.097992,10.112930,2.459457,1061062
1975-01-14,10.112930,10.187620,10.023303,10.053179,2.444924,940563
1975-01-15,10.053179,10.157744,9.410851,9.769359,2.375899,3619997
1975-01-16,9.769359,9.829111,9.575167,9.605043,2.335937,2008320
1975-01-17,9.605043,9.605043,9.433258,9.448196,2.297793,1579878
1975-01-20,9.448196,9.560229,9.395913,9.560229,2.325039,1131354
1975-01-21,9.560229,9.694670,9.530354,9.537823,2.319591,1211686
1975-01-22,9.537823,9.769359,9.470602,9.769359,2.375899,960646
1975-01-23,9.769359,9.873924,9.687201,9.739484,2.368635,1265242
1975-01-24,9.739484,9.836580,9.679732,9.732015,2.366819,1056042
1975-01-27,9.732015,9.732015,9.732015,9.732015,2.366819,0
